code_challenge_score,technical_interview_score,approved_by_the_code_challenge,approved_by_the_technical_interview,approved_in_both_tests,country_key,candidate_key,technology_key,seniority_key,date_key
10,2,True,False,False,108,39932,19,7,20220604
2,0,False,False,False,4,39933,16,3,20180627
5,2,False,False,False,108,39934,7,7,20210328
6,10,False,True,False,226,39935,16,5,20210708
3,8,False,True,False,5,39936,21,6,20220107
4,1,False,False,False,42,39937,19,2,20180315
2,5,False,False,False,118,39938,1,6,20210621
3,6,False,False,False,5,39939,15,3,20180708
0,8,False,True,False,189,39940,19,4,20200908
1,6,False,False,False,81,39941,5,3,20190727
5,1,False,False,False,92,39942,14,2,20191128
0,0,False,False,False,100,39943,24,6,20201121
2,1,False,False,False,90,39944,12,3,20180607
3,7,False,True,False,202,39945,8,7,20180422
1,7,False,True,False,46,39946,17,2,20190412
9,10,True,True,True,123,39947,13,5,20210316
4,2,False,False,False,120,39948,17,5,20181213
5,3,False,False,False,34,39949,13,1,20210109
4,9,False,True,False,59,39950,9,7,20210606
8,7,True,True,True,63,39951,8,2,20220614
9,6,True,False,False,187,39952,17,4,20210616
2,7,False,True,False,148,39953,24,5,20201023
3,5,False,False,False,89,39954,19,5,20190514
0,2,False,False,False,153,39955,9,5,20190430
1,2,False,False,False,71,39956,18,4,20181114
9,2,True,False,False,197,39957,8,4,20211129
10,0,True,False,False,27,39958,2,5,20211222
8,7,True,True,True,187,39959,4,4,20211219
2,9,False,True,False,112,39960,16,2,20200607
1,0,False,False,False,99,39961,14,2,20180501
5,4,False,False,False,163,39962,8,5,20220107
8,6,True,False,False,227,39963,8,1,20210225
10,8,True,True,True,177,39964,18,2,20190914
10,0,True,False,False,102,39965,20,2,20191102
5,1,False,False,False,149,39966,20,7,20200426
0,9,False,True,False,167,39967,19,3,20211001
3,3,False,False,False,157,39968,8,3,20210408
7,6,True,False,False,77,39969,13,5,20180929
2,0,False,False,False,58,39970,13,2,20200829
2,2,False,False,False,2,39971,10,7,20190101
1,0,False,False,False,216,39972,6,5,20220130
9,10,True,True,True,139,39973,24,1,20200117
6,0,False,False,False,210,39974,3,1,20190329
0,5,False,False,False,190,39975,20,2,20180920
1,4,False,False,False,58,39976,24,6,20191116
7,0,True,False,False,221,39977,21,5,20190118
3,0,False,False,False,65,39978,8,6,20201106
4,7,False,True,False,5,39979,12,3,20180305
6,0,False,False,False,124,39980,7,5,20190601
2,7,False,True,False,67,39981,5,5,20200621
4,3,False,False,False,133,39982,21,1,20210725
7,4,True,False,False,70,39983,12,3,20201221
5,0,False,False,False,61,39984,2,1,20190716
4,1,False,False,False,188,39985,14,3,20180710
1,6,False,False,False,18,39986,15,4,20180808
0,2,False,False,False,223,39987,8,5,20200501
8,6,True,False,False,214,39988,7,7,20200823
3,2,False,False,False,18,39989,2,1,20180411
8,8,True,True,True,54,39990,2,1,20200901
6,3,False,False,False,187,39991,17,3,20210427
7,3,True,False,False,243,39992,13,3,20181229
0,3,False,False,False,79,39993,18,7,20210206
0,3,False,False,False,241,39994,22,3,20200107
6,1,False,False,False,219,39995,21,4,20191031
1,3,False,False,False,65,39996,5,6,20200716
0,6,False,False,False,64,39997,8,6,20190801
3,5,False,False,False,54,39998,19,2,20220403
4,6,False,False,False,54,39999,24,3,20220302
10,1,True,False,False,141,40000,4,2,20220422
8,7,True,True,True,223,40001,13,7,20200519
0,5,False,False,False,240,40002,24,5,20200426
7,0,True,False,False,60,40003,20,3,20211127
5,0,False,False,False,68,40004,1,1,20180310
8,1,True,False,False,63,40005,24,6,20190527
10,1,True,False,False,163,40006,2,3,20210127
2,4,False,False,False,78,40007,15,1,20180804
9,8,True,True,True,132,40008,18,3,20211204
1,0,False,False,False,65,40009,19,3,20191112
9,4,True,False,False,231,40010,12,3,20220324
3,5,False,False,False,160,40011,18,3,20200927
1,9,False,True,False,50,40012,10,7,20181206
9,0,True,False,False,4,40013,20,6,20190621
7,2,True,False,False,169,40014,3,7,20200830
3,0,False,False,False,8,40015,2,5,20190709
5,9,False,True,False,135,40016,6,7,20180701
0,4,False,False,False,244,40017,13,2,20180222
2,9,False,True,False,200,40018,9,2,20191113
6,0,False,False,False,78,40019,23,3,20180506
7,4,True,False,False,231,40020,10,3,20191028
4,6,False,False,False,162,40021,23,7,20180117
4,8,False,True,False,57,40022,3,2,20211025
1,7,False,True,False,80,40023,14,1,20190125
7,6,True,False,False,4,40024,23,4,20210215
8,4,True,False,False,39,40025,11,5,20200327
8,8,True,True,True,213,40026,3,7,20190425
2,5,False,False,False,222,40027,24,6,20201124
10,4,True,False,False,212,40028,7,7,20210130
4,5,False,False,False,142,40029,13,2,20180810
9,0,True,False,False,148,40030,12,5,20180831
3,2,False,False,False,149,40031,18,6,20200529
7,8,True,True,True,227,40032,18,3,20190722
3,1,False,False,False,1,40033,20,3,20180827
7,9,True,True,True,242,40034,9,6,20190925
5,0,False,False,False,51,40035,15,3,20181215
7,6,True,False,False,56,40036,24,4,20210403
4,8,False,True,False,228,40037,21,5,20200407
7,3,True,False,False,88,40038,13,7,20220609
10,2,True,False,False,233,40039,14,3,20211107
2,4,False,False,False,112,40040,3,1,20220125
5,2,False,False,False,40,40041,21,5,20190406
9,2,True,False,False,45,40042,6,4,20190418
3,8,False,True,False,126,40043,8,5,20190902
9,3,True,False,False,165,40044,19,3,20220102
7,4,True,False,False,186,40045,24,4,20190314
1,4,False,False,False,153,40046,20,4,20180416
0,7,False,True,False,56,40047,10,2,20210706
1,10,False,True,False,241,40048,8,6,20210506
5,1,False,False,False,175,40049,13,4,20211019
4,7,False,True,False,167,40050,19,4,20220427
8,8,True,True,True,4,40051,9,2,20210923
4,6,False,False,False,10,40052,4,6,20181012
1,3,False,False,False,212,40053,3,7,20210122
10,0,True,False,False,170,40054,1,7,20211029
0,1,False,False,False,124,40055,7,7,20211004
8,9,True,True,True,78,40056,21,7,20210201
3,5,False,False,False,50,40057,9,5,20200107
1,6,False,False,False,20,40058,22,1,20180623
9,0,True,False,False,147,40059,21,4,20220504
7,3,True,False,False,37,40060,19,3,20190131
9,6,True,False,False,34,40061,5,2,20220420
2,6,False,False,False,162,40062,20,6,20200124
1,7,False,True,False,189,40063,16,2,20201008
10,10,True,True,True,55,40064,22,4,20190225
5,4,False,False,False,196,40065,13,7,20180312
8,9,True,True,True,162,40066,3,1,20220204
9,0,True,False,False,120,40067,23,1,20210712
10,7,True,True,True,126,40068,14,5,20200414
0,8,False,True,False,45,40069,18,3,20191031
3,8,False,True,False,106,40070,20,4,20180218
8,0,True,False,False,85,40071,20,3,20220330
2,1,False,False,False,29,40072,16,5,20190921
5,5,False,False,False,92,40073,19,6,20220630
6,4,False,False,False,242,40074,17,4,20181215
9,8,True,True,True,148,40075,19,6,20190905
7,2,True,False,False,172,40076,16,1,20180911
10,6,True,False,False,180,40077,23,6,20190720
7,3,True,False,False,1,40078,7,3,20180113
6,2,False,False,False,66,40079,13,1,20201113
2,4,False,False,False,233,40080,10,3,20200218
8,4,True,False,False,140,40081,9,1,20180130
0,4,False,False,False,101,40082,15,1,20220330
8,1,True,False,False,134,40083,13,6,20200425
6,10,False,True,False,55,40084,9,6,20200512
1,4,False,False,False,4,40085,14,4,20210301
4,1,False,False,False,103,40086,23,4,20210813
6,1,False,False,False,161,40087,22,4,20200207
0,2,False,False,False,86,40088,11,6,20190706
10,10,True,True,True,127,40089,14,2,20200924
9,8,True,True,True,41,40090,4,1,20200410
6,4,False,False,False,57,40091,4,7,20180910
4,10,False,True,False,4,40092,14,2,20190816
7,9,True,True,True,145,40093,1,7,20220305
3,2,False,False,False,58,40094,10,3,20210411
8,5,True,False,False,89,40095,6,5,20180914
1,0,False,False,False,151,40096,15,5,20180512
10,0,True,False,False,90,40097,7,4,20210706
1,8,False,True,False,65,40098,11,2,20190730
9,0,True,False,False,154,40099,8,6,20180421
5,2,False,False,False,55,40100,21,6,20180712
6,6,False,False,False,7,40101,18,4,20210403
10,7,True,True,True,142,40102,18,4,20190824
10,9,True,True,True,208,40103,20,6,20190531
6,9,False,True,False,174,40104,18,3,20220127
9,6,True,False,False,5,40105,5,7,20181021
8,5,True,False,False,143,40106,7,1,20220110
6,7,False,True,False,74,40107,11,6,20190505
4,2,False,False,False,138,40108,11,7,20181029
8,4,True,False,False,42,40109,19,5,20210421
9,6,True,False,False,205,40110,21,4,20210721
1,2,False,False,False,65,40111,18,6,20210627
9,6,True,False,False,180,40112,11,2,20210707
8,5,True,False,False,179,40113,20,4,20190228
8,3,True,False,False,186,40114,16,1,20181106
6,7,False,True,False,119,40115,15,3,20190721
6,10,False,True,False,94,40116,12,6,20190605
1,2,False,False,False,51,40117,4,6,20180329
0,0,False,False,False,104,40118,21,2,20181018
9,7,True,True,True,174,40119,23,3,20200116
10,3,True,False,False,5,40120,22,6,20210706
3,5,False,False,False,25,40121,24,1,20210416
10,10,True,True,True,4,40122,18,1,20181019
4,8,False,True,False,4,40123,12,6,20210601
2,6,False,False,False,121,40124,8,5,20210324
8,0,True,False,False,213,40125,20,2,20180721
2,9,False,True,False,71,40126,8,6,20211006
8,4,True,False,False,91,40127,14,3,20181202
5,10,False,True,False,219,40128,18,5,20200405
6,4,False,False,False,83,40129,3,4,20210802
4,2,False,False,False,204,40130,5,4,20220430
1,4,False,False,False,96,40131,12,3,20200313
9,5,True,False,False,133,40132,8,2,20200614
4,10,False,True,False,77,40133,4,2,20210724
8,3,True,False,False,233,40134,10,5,20180930
5,9,False,True,False,161,40135,20,4,20181129
7,9,True,True,True,235,40136,22,6,20190617
7,2,True,False,False,171,40137,15,5,20220627
3,6,False,False,False,116,40138,3,4,20181109
1,4,False,False,False,198,40139,13,4,20190706
10,0,True,False,False,222,40140,5,3,20180420
2,3,False,False,False,3,40141,11,1,20180314
10,8,True,True,True,3,40142,8,4,20210507
2,5,False,False,False,203,40143,12,7,20200311
1,5,False,False,False,12,40144,13,2,20210623
5,5,False,False,False,190,40145,10,4,20200126
0,10,False,True,False,106,40146,9,7,20210829
3,5,False,False,False,96,40147,4,5,20191004
4,8,False,True,False,112,40148,21,6,20190815
0,5,False,False,False,6,40149,6,5,20211214
1,1,False,False,False,170,40150,7,5,20180426
9,4,True,False,False,225,40151,16,4,20200117
10,1,True,False,False,185,40152,12,7,20211219
3,4,False,False,False,173,40153,13,2,20191117
2,2,False,False,False,43,40154,2,5,20190502
8,4,True,False,False,204,40155,7,5,20200723
8,7,True,True,True,146,40156,2,6,20200915
9,8,True,True,True,71,40157,14,2,20220328
8,10,True,True,True,135,40158,20,1,20200127
6,3,False,False,False,42,40159,13,7,20201003
1,2,False,False,False,45,40160,8,6,20190605
4,4,False,False,False,84,40161,18,2,20211109
7,8,True,True,True,81,40162,4,4,20190601
5,0,False,False,False,16,40163,7,4,20200820
7,3,True,False,False,21,40164,11,5,20210302
10,7,True,True,True,106,40165,7,2,20200723
7,0,True,False,False,124,40166,10,2,20190908
5,3,False,False,False,93,40167,3,1,20220528
1,7,False,True,False,142,40168,8,6,20200920
2,3,False,False,False,192,40169,22,4,20190504
7,0,True,False,False,77,40170,3,3,20201206
10,6,True,False,False,71,40171,14,3,20210929
7,6,True,False,False,90,40172,14,5,20200521
7,6,True,False,False,179,40173,4,4,20191020
8,1,True,False,False,66,40174,7,2,20200125
3,9,False,True,False,100,40175,21,3,20191023
7,10,True,True,True,198,40176,3,2,20181004
1,3,False,False,False,70,40177,15,5,20201004
2,2,False,False,False,99,40178,23,6,20220421
2,7,False,True,False,74,40179,5,1,20201015
8,7,True,True,True,157,40180,9,4,20211222
6,8,False,True,False,216,40181,8,2,20180425
2,1,False,False,False,172,40182,12,6,20200309
5,8,False,True,False,39,40183,8,2,20210127
7,4,True,False,False,180,40184,19,7,20201005
2,4,False,False,False,139,40185,3,3,20180614
5,3,False,False,False,5,40186,18,6,20200218
0,8,False,True,False,189,40187,14,7,20200805
0,3,False,False,False,153,40188,9,5,20190113
5,5,False,False,False,79,40189,18,4,20200829
7,4,True,False,False,117,40190,3,5,20220515
5,4,False,False,False,42,40191,8,1,20190302
10,7,True,True,True,167,40192,6,4,20180422
4,10,False,True,False,222,40193,23,4,20211017
0,5,False,False,False,135,40194,18,4,20220606
6,7,False,True,False,186,40195,23,5,20190617
1,6,False,False,False,97,40196,13,2,20181023
5,2,False,False,False,238,40197,5,6,20220315
0,6,False,False,False,209,40198,4,5,20180802
1,9,False,True,False,190,40199,8,3,20220407
0,4,False,False,False,97,40200,14,7,20201209
5,10,False,True,False,157,40201,1,5,20191010
5,0,False,False,False,97,40202,7,6,20210908
6,2,False,False,False,230,40203,23,6,20180926
7,5,True,False,False,130,40204,19,5,20190531
5,10,False,True,False,34,40205,22,5,20201214
9,6,True,False,False,6,40206,14,5,20210408
0,3,False,False,False,71,40207,8,1,20210801
5,5,False,False,False,206,40208,8,7,20210115
9,0,True,False,False,128,40209,20,5,20201201
2,1,False,False,False,72,40210,23,7,20200803
4,10,False,True,False,225,40211,20,1,20191217
1,5,False,False,False,36,40212,20,5,20180603
8,1,True,False,False,37,40213,13,3,20200226
6,9,False,True,False,238,40214,13,3,20211213
4,3,False,False,False,4,40215,7,3,20200903
3,5,False,False,False,201,40216,11,1,20200919
5,1,False,False,False,167,40217,5,6,20200321
8,6,True,False,False,172,40218,4,2,20181004
3,8,False,True,False,133,40219,23,7,20180501
8,5,True,False,False,88,40220,13,1,20211114
4,5,False,False,False,136,40221,1,3,20190427
0,3,False,False,False,238,40222,20,5,20180924
10,1,True,False,False,214,40223,3,6,20180921
7,4,True,False,False,95,40224,18,1,20210103
5,0,False,False,False,219,40225,15,3,20190701
10,6,True,False,False,41,40226,19,5,20200128
1,4,False,False,False,86,40227,24,1,20200229
7,6,True,False,False,9,40228,19,7,20200819
9,6,True,False,False,15,40229,10,6,20180209
1,5,False,False,False,107,40230,8,6,20210622
6,1,False,False,False,88,40231,8,4,20211015
5,6,False,False,False,109,40232,23,7,20200718
8,5,True,False,False,173,40233,8,5,20181128
6,0,False,False,False,200,40234,20,7,20211202
8,3,True,False,False,116,40235,20,4,20180406
6,0,False,False,False,85,40236,5,2,20211118
7,7,True,True,True,61,40237,7,3,20190305
5,7,False,True,False,80,40238,8,2,20200724
7,3,True,False,False,114,40239,9,1,20200217
0,1,False,False,False,14,40240,4,1,20210821
9,8,True,True,True,81,40241,22,6,20200420
10,6,True,False,False,208,40242,14,6,20211128
7,4,True,False,False,157,40243,16,4,20211216
10,9,True,True,True,108,40244,10,3,20181109
6,0,False,False,False,156,40245,19,1,20200111
3,9,False,True,False,25,40246,1,1,20210704
2,10,False,True,False,216,40247,23,5,20190518
1,9,False,True,False,163,40248,10,5,20220409
5,6,False,False,False,122,40249,11,6,20190720
9,9,True,True,True,20,40250,22,6,20190114
2,3,False,False,False,42,40251,14,5,20220531
9,4,True,False,False,56,40252,13,5,20180118
9,0,True,False,False,149,40253,7,6,20180205
9,5,True,False,False,153,40254,24,4,20180525
8,8,True,True,True,166,40255,1,3,20211006
4,3,False,False,False,119,40256,8,6,20181117
8,8,True,True,True,111,40257,9,5,20200527
8,4,True,False,False,182,40258,3,3,20181114
10,7,True,True,True,14,40259,15,2,20200502
6,6,False,False,False,155,40260,11,7,20180814
5,9,False,True,False,202,40261,2,6,20200827
5,5,False,False,False,190,40262,9,7,20180130
9,2,True,False,False,107,40263,12,4,20211129
9,5,True,False,False,34,40264,10,4,20200106
3,6,False,False,False,130,40265,13,6,20210609
1,9,False,True,False,225,40266,21,4,20191004
7,4,True,False,False,105,40267,13,4,20210803
0,4,False,False,False,139,40268,10,7,20200416
8,4,True,False,False,148,40269,3,6,20220213
8,8,True,True,True,23,40270,14,1,20201215
0,4,False,False,False,94,40271,13,3,20180517
10,0,True,False,False,139,40272,18,3,20181220
4,1,False,False,False,203,40273,5,4,20180110
7,4,True,False,False,43,40274,6,2,20181026
4,8,False,True,False,89,40275,13,5,20210505
9,9,True,True,True,21,40276,7,6,20190316
4,5,False,False,False,157,40277,7,3,20211210
7,0,True,False,False,141,40278,8,7,20180201
6,1,False,False,False,112,40279,16,4,20210512
3,2,False,False,False,1,40280,9,3,20200402
10,6,True,False,False,184,40281,14,3,20200915
2,2,False,False,False,232,40282,8,7,20201121
10,2,True,False,False,134,40283,6,1,20210109
0,2,False,False,False,50,40284,3,2,20180415
2,9,False,True,False,175,40285,7,1,20200517
2,2,False,False,False,14,40286,1,2,20180329
6,2,False,False,False,111,40287,10,6,20180526
2,2,False,False,False,172,40288,12,4,20181231
6,9,False,True,False,200,40289,22,6,20210318
1,9,False,True,False,48,40290,8,5,20190606
4,2,False,False,False,57,40291,19,7,20190807
0,7,False,True,False,99,40292,21,6,20190326
1,4,False,False,False,190,40293,23,7,20190911
3,2,False,False,False,106,40294,21,5,20210923
6,10,False,True,False,48,40295,23,6,20200213
2,7,False,True,False,209,40296,11,6,20220423
8,7,True,True,True,210,40297,4,5,20190807
9,2,True,False,False,93,40298,9,6,20220618
9,10,True,True,True,96,40299,2,4,20180308
2,4,False,False,False,207,40300,7,6,20220127
6,10,False,True,False,134,40301,7,2,20190712
0,5,False,False,False,183,40302,18,4,20190930
6,8,False,True,False,241,40303,23,3,20210608
7,1,True,False,False,134,40304,2,1,20220106
8,9,True,True,True,210,40305,13,5,20200923
10,5,True,False,False,131,40306,14,2,20200529
10,9,True,True,True,96,40307,16,5,20201027
1,5,False,False,False,93,40308,16,6,20200828
4,4,False,False,False,167,40309,13,1,20181016
6,4,False,False,False,36,40310,5,4,20190419
9,2,True,False,False,227,40311,11,4,20220517
1,1,False,False,False,40,40312,8,5,20191224
10,2,True,False,False,103,40313,24,4,20190518
6,1,False,False,False,19,40314,2,3,20191105
9,5,True,False,False,126,40315,18,3,20211111
2,7,False,True,False,30,40316,8,2,20210910
6,10,False,True,False,58,40317,22,2,20190625
3,7,False,True,False,226,40318,19,6,20211112
7,0,True,False,False,183,40319,11,4,20211028
1,5,False,False,False,228,40320,20,7,20191104
7,5,True,False,False,164,40321,6,1,20201204
5,8,False,True,False,234,40322,3,3,20181030
5,3,False,False,False,82,40323,7,2,20190115
8,7,True,True,True,32,40324,15,7,20220103
3,9,False,True,False,153,40325,15,5,20220201
10,7,True,True,True,176,40326,2,2,20190606
0,9,False,True,False,31,40327,23,6,20190814
5,10,False,True,False,115,40328,13,4,20191216
1,2,False,False,False,165,40329,17,2,20190202
6,0,False,False,False,177,40330,18,6,20200726
7,8,True,True,True,15,40331,13,5,20200627
1,6,False,False,False,52,40332,10,2,20210116
2,1,False,False,False,67,40333,7,5,20211122
9,6,True,False,False,219,40334,24,1,20180206
10,9,True,True,True,238,40335,9,5,20181112
10,7,True,True,True,200,40336,22,7,20200113
10,7,True,True,True,98,40337,17,4,20200805
4,8,False,True,False,192,40338,7,4,20210317
6,1,False,False,False,75,40339,13,3,20210211
